interactive session starts
==========================
Initializing hash table of size 9028394 for 4514197 kmers.
Finished reading kmers.
Finished inserting in 0.789641
Assembled in 1.116526 total
Rank 0 reconstructed 187 contigs with 140604 nodes from 187 start nodes. (0.245904 read, 0.789641 insert, 1.116526 total)
Rank 223 reconstructed 25 contigs with 10386 nodes from 25 start nodes. (0.088562 read, 0.432900 insert, 0.776058 total)
Rank 119 reconstructed 22 contigs with 24262 nodes from 22 start nodes. (0.178569 read, 0.409186 insert, 0.776092 total)
Rank 20 reconstructed 22 contigs with 16832 nodes from 22 start nodes. (0.136154 read, 0.481924 insert, 0.776069 total)
Rank 255 reconstructed 30 contigs with 25610 nodes from 30 start nodes. (0.187633 read, 0.424398 insert, 0.776051 total)
Rank 120 reconstructed 13 contigs with 15499 nodes from 13 start nodes. (0.105699 read, 0.398501 insert, 0.776091 total)
Rank 121 reconstructed 21 contigs with 12683 nodes from 21 start nodes. (0.092530 read, 0.413975 insert, 0.776092 total)
Rank 122 reconstructed 18 contigs with 15954 nodes from 18 start nodes. (0.112331 read, 0.402137 insert, 0.776088 total)
Rank 123 reconstructed 21 contigs with 21083 nodes from 21 start nodes. (0.158668 read, 0.415934 insert, 0.776072 total)
Rank 21 reconstructed 26 contigs with 19005 nodes from 26 start nodes. (0.158525 read, 0.493520 insert, 0.776041 total)
Rank 124 reconstructed 18 contigs with 12522 nodes from 18 start nodes. (0.088595 read, 0.395273 insert, 0.776088 total)
Rank 22 reconstructed 22 contigs with 17900 nodes from 22 start nodes. (0.143031 read, 0.483851 insert, 0.776063 total)
Rank 125 reconstructed 15 contigs with 11175 nodes from 15 start nodes. (0.086440 read, 0.417802 insert, 0.776073 total)
Rank 23 reconstructed 24 contigs with 19053 nodes from 24 start nodes. (0.160693 read, 0.494905 insert, 0.776042 total)
Rank 126 reconstructed 24 contigs with 21791 nodes from 24 start nodes. (0.145636 read, 0.396031 insert, 0.776069 total)
Rank 127 reconstructed 21 contigs with 18965 nodes from 21 start nodes. (0.141231 read, 0.412895 insert, 0.776070 total)
Rank 24 reconstructed 30 contigs with 23945 nodes from 30 start nodes. (0.184315 read, 0.483514 insert, 0.776018 total)
Rank 25 reconstructed 20 contigs with 21449 nodes from 20 start nodes. (0.180210 read, 0.495785 insert, 0.776077 total)
Rank 26 reconstructed 32 contigs with 28126 nodes from 32 start nodes. (0.218649 read, 0.484157 insert, 0.776044 total)
Rank 27 reconstructed 16 contigs with 10264 nodes from 16 start nodes. (0.087698 read, 0.496562 insert, 0.776024 total)
Rank 28 reconstructed 26 contigs with 11289 nodes from 26 start nodes. (0.093387 read, 0.484278 insert, 0.776069 total)
Rank 29 reconstructed 18 contigs with 14479 nodes from 18 start nodes. (0.123645 read, 0.496667 insert, 0.776079 total)
Rank 30 reconstructed 17 contigs with 13874 nodes from 17 start nodes. (0.111043 read, 0.484480 insert, 0.776085 total)
Rank 31 reconstructed 19 contigs with 10153 nodes from 19 start nodes. (0.090062 read, 0.496730 insert, 0.776027 total)
